failed_logins,request_rate,commands_count,sql_payload,honeytoken_access,session_time,label
0,724,9,0,0,73,Recon
1,20,2,0,0,366,Normal
48,279,2,0,0,112,BruteForce
102,450,1,0,0,144,BruteForce
3,26,40,1,0,503,Injection
0,43,37,1,0,452,Injection
186,167,0,0,0,111,BruteForce
112,306,0,0,0,88,BruteForce
172,296,0,0,0,110,BruteForce
1,34,0,0,0,1349,Normal
3,23,1,0,0,541,Normal
2,14,5,0,0,420,Normal
0,2,0,0,0,1163,Normal
77,356,0,0,0,258,BruteForce
176,321,2,0,0,198,BruteForce
3,16,1,0,0,895,Normal
4,38,9,0,1,2373,DataExfil
3,19,9,0,1,2150,DataExfil
8,32,37,1,0,347,Injection
3,33,2,0,0,1668,Normal
0,3,0,0,0,1113,Normal
0,1,0,0,0,488,Normal
0,21,4,0,0,1392,Normal
0,7,4,0,0,801,Normal
3,6,1,0,0,551,Normal
3,2,0,0,0,378,Normal
2,29,0,0,0,1123,Normal
49,329,2,0,0,202,BruteForce
0,6,18,0,1,1234,DataExfil
3,38,4,0,0,1529,Normal
1,25,2,0,0,924,Normal
2,20,1,0,0,675,Normal
3,30,3,0,0,942,Normal
0,12,5,0,0,373,Normal
2,23,2,0,0,699,Normal
2,9,1,0,0,679,Normal
48,271,1,0,0,152,BruteForce
15,1075,1,0,0,39,Recon
87,497,2,0,0,162,BruteForce
7,16,45,1,1,289,Injection
3,23,6,0,1,2715,DataExfil
46,402,0,0,0,215,BruteForce
0,41,11,0,1,869,DataExfil
3,13,44,1,0,348,Injection
0,36,0,0,0,1719,Normal
0,14,5,0,0,957,Normal
1,8,11,0,1,720,DataExfil
2,28,3,0,0,560,Normal
0,22,0,0,0,1390,Normal
2,37,3,0,0,1432,Normal
189,407,2,0,0,110,BruteForce
2,27,10,0,1,3562,DataExfil
0,14,0,0,0,277,Normal
0,38,3,0,0,805,Normal
3,49,12,0,1,2230,DataExfil
7,73,17,1,0,310,Injection
3,1040,6,0,0,8,Recon
1,26,14,0,1,2760,DataExfil
3,19,1,0,0,382,Normal
2,20,8,0,1,1162,DataExfil
0,46,11,0,1,2330,DataExfil
1,14,2,0,0,1249,Normal
1,47,5,0,1,1788,DataExfil
96,287,0,0,0,109,BruteForce
18,800,7,0,0,70,Recon
5,37,48,1,0,441,Injection
2,11,2,0,0,1742,Normal
108,215,2,0,0,116,BruteForce
1,28,3,0,0,691,Normal
5,72,19,1,1,570,Injection
19,1813,1,0,0,82,Recon
4,49,19,0,1,2499,DataExfil
7,124,24,1,0,328,Injection
167,477,2,0,0,127,BruteForce
0,50,18,0,1,1415,DataExfil
3,7,7,0,1,2338,DataExfil
2,29,3,0,0,654,Normal
2,45,10,0,1,3479,DataExfil
2,15,3,0,0,906,Normal
3,38,2,0,0,634,Normal
1,9,0,0,0,413,Normal
2,35,3,0,0,1191,Normal
66,108,1,0,0,23,BruteForce
1,22,2,0,0,960,Normal
0,7,13,0,1,2791,DataExfil
0,105,38,1,1,503,Injection
3,9,5,0,0,480,Normal
3,3,3,0,0,1240,Normal
1,36,4,0,0,848,Normal
154,492,2,0,0,129,BruteForce
3,32,3,0,0,620,Normal
183,127,2,0,0,15,BruteForce
1,51,6,0,1,3264,DataExfil
2,28,3,0,0,711,Normal
3,15,1,0,0,907,Normal
1,15,18,0,1,1113,DataExfil
3,29,4,0,0,675,Normal
3,39,3,0,0,1236,Normal
2,16,2,0,0,158,Normal
12,888,8,0,0,54,Recon
2,17,3,0,0,1094,Normal
2,28,3,0,0,360,Normal
0,24,17,0,1,3270,DataExfil
0,23,4,0,0,1022,Normal
2,11,0,0,0,347,Normal
1,31,0,0,0,1370,Normal
129,361,1,0,0,18,BruteForce
3,16,0,0,0,1644,Normal
3,5,2,0,0,1437,Normal
190,357,0,0,0,151,BruteForce
1,11,3,0,0,1190,Normal
0,36,3,0,0,811,Normal
0,8,4,0,0,821,Normal
3,9,9,0,1,1326,DataExfil
1,27,2,0,0,772,Normal
2,24,1,0,0,682,Normal
1,53,14,0,1,2549,DataExfil
4,51,8,0,1,3400,DataExfil
2,22,1,0,0,912,Normal
1,29,4,0,0,491,Normal
2,103,45,1,1,511,Injection
1,17,2,0,0,1342,Normal
0,10,1,0,0,765,Normal
2,26,3,0,0,181,Normal
3,11,0,0,0,1686,Normal
4,10,20,1,0,140,Injection
7,40,42,1,0,447,Injection
2,24,5,0,0,1068,Normal
0,22,5,0,0,1401,Normal
4,149,40,1,0,407,Injection
139,380,0,0,0,37,BruteForce
0,29,0,0,0,180,Normal
178,246,2,0,0,10,BruteForce
148,432,1,0,0,26,BruteForce
2,19,1,0,0,1202,Normal
2,38,1,0,0,591,Normal
4,1417,7,0,0,39,Recon
2,17,1,0,0,1351,Normal
91,292,1,0,0,281,BruteForce
0,12,13,0,1,1732,DataExfil
1,7,1,0,0,268,Normal
2,12,2,0,0,1329,Normal
3,19,4,0,0,1223,Normal
66,150,2,0,0,117,BruteForce
1,8,1,0,0,711,Normal
3,17,3,0,0,269,Normal
2,6,5,0,0,339,Normal
66,484,1,0,0,234,BruteForce
99,215,1,0,0,157,BruteForce
168,344,1,0,0,139,BruteForce
0,51,12,0,1,2951,DataExfil
1,11,18,0,1,2485,DataExfil
11,1828,3,0,0,47,Recon
2,18,3,0,0,765,Normal
3,27,3,0,0,1286,Normal
103,329,2,0,0,184,BruteForce
3,18,1,0,0,1244,Normal
1,1,2,0,0,195,Normal
6,1899,8,0,0,87,Recon
1,9,3,0,0,487,Normal
0,11,0,0,0,489,Normal
61,439,2,0,0,111,BruteForce
2,814,1,0,0,44,Recon
2,28,4,0,0,236,Normal
8,138,42,1,0,493,Injection
1,46,21,1,0,546,Injection
99,153,0,0,0,67,BruteForce
0,16,4,0,0,134,Normal
0,1,4,0,0,797,Normal
1,12,2,0,0,518,Normal
1,14,4,0,0,352,Normal
12,1427,2,0,0,60,Recon
158,137,0,0,0,251,BruteForce
2,39,5,0,0,596,Normal
3,138,35,1,1,86,Injection
3,46,10,0,1,1713,DataExfil
2,18,4,0,0,1355,Normal
3,14,3,0,0,1158,Normal
1,57,13,0,1,2821,DataExfil
2,14,2,0,0,343,Normal
173,262,1,0,0,198,BruteForce
1,38,5,0,0,1066,Normal
2,40,18,0,1,1878,DataExfil
1,18,3,0,0,493,Normal
140,395,1,0,0,129,BruteForce
3,30,3,0,0,427,Normal
4,7,19,0,1,2521,DataExfil
7,103,19,1,1,581,Injection
2,30,0,0,0,1474,Normal
0,1768,6,0,0,81,Recon
3,9,19,0,1,650,DataExfil
3,8,2,0,0,622,Normal
0,4,1,0,0,1619,Normal
3,36,2,0,0,1180,Normal
139,341,0,0,0,36,BruteForce
0,35,5,0,0,1280,Normal
1,30,2,0,0,800,Normal
3,15,38,1,1,229,Injection
1,20,8,0,1,2788,DataExfil
3,24,4,0,0,873,Normal
0,16,0,0,0,1484,Normal
0,39,34,1,0,563,Injection
2,1429,3,0,0,69,Recon
3,3,5,0,0,1238,Normal
131,370,0,0,0,263,BruteForce
4,25,14,0,1,1104,DataExfil
5,1003,4,0,0,95,Recon
0,30,1,0,0,1689,Normal
3,12,2,0,0,1450,Normal
1,724,6,0,0,104,Recon
3,37,1,0,0,825,Normal
1,49,11,0,1,694,DataExfil
183,109,0,0,0,158,BruteForce
11,612,4,0,0,108,Recon
0,10,1,0,0,537,Normal
0,10,16,0,1,3539,DataExfil
55,408,2,0,0,184,BruteForce
3,10,17,0,1,2396,DataExfil
3,6,9,0,1,2650,DataExfil
2,5,1,0,0,1637,Normal
3,22,0,0,0,122,Normal
3,4,2,0,0,927,Normal
3,8,5,0,0,722,Normal
3,55,8,0,1,2773,DataExfil
0,17,2,0,0,984,Normal
4,1523,9,0,0,88,Recon
5,1268,7,0,0,13,Recon
104,155,1,0,0,105,BruteForce
1,14,16,0,1,3052,DataExfil
2,17,2,0,0,1232,Normal
2,24,5,0,0,787,Normal
1,25,16,0,1,3186,DataExfil
8,147,36,1,0,398,Injection
89,278,2,0,0,171,BruteForce
0,30,3,0,0,1093,Normal
7,46,15,1,0,472,Injection
3,19,16,0,1,3263,DataExfil
3,25,2,0,0,317,Normal
2,5,0,0,0,1237,Normal
171,176,1,0,0,241,BruteForce
2,16,2,0,0,1329,Normal
6,22,43,1,0,301,Injection
17,1517,4,0,0,109,Recon
3,8,2,0,0,309,Normal
7,85,42,1,0,304,Injection
1,13,0,0,0,952,Normal
15,1537,7,0,0,75,Recon
193,360,2,0,0,36,BruteForce
1,32,2,0,0,700,Normal
1,7,0,0,0,1035,Normal
82,120,0,0,0,285,BruteForce
82,123,1,0,0,93,BruteForce
9,14,16,1,1,493,Injection
2,15,19,0,1,1691,DataExfil
2,28,1,0,0,781,Normal
2,80,34,1,0,280,Injection
0,3,2,0,0,1288,Normal
1,33,3,0,0,334,Normal
0,44,5,0,1,1308,DataExfil
0,7,2,0,0,664,Normal
11,784,9,0,0,100,Recon
0,22,1,0,0,233,Normal
4,37,14,0,1,2771,DataExfil
92,273,2,0,0,85,BruteForce
1,6,4,0,0,1055,Normal
161,269,1,0,0,158,BruteForce
188,124,0,0,0,63,BruteForce
0,32,4,0,0,1059,Normal
2,26,3,0,0,155,Normal
3,33,0,0,0,673,Normal
1,37,2,0,0,1265,Normal
4,34,9,0,1,2089,DataExfil
3,39,3,0,0,1305,Normal
1,16,1,0,0,1588,Normal
0,15,1,0,0,833,Normal
2,16,5,0,0,1557,Normal
3,38,1,0,0,880,Normal
99,118,1,0,0,109,BruteForce
0,89,35,1,1,437,Injection
8,96,35,1,0,489,Injection
0,27,2,0,0,182,Normal
10,1784,2,0,0,45,Recon
8,1610,5,0,0,14,Recon
0,2,3,0,0,1778,Normal
3,8,1,0,0,631,Normal
0,28,2,0,0,603,Normal
0,31,7,0,1,1790,DataExfil
3,21,3,0,0,612,Normal
2,65,23,1,0,111,Injection
2,12,3,0,0,1664,Normal
0,29,1,0,0,1407,Normal
2,19,5,0,0,1607,Normal
141,193,2,0,0,178,BruteForce
2,1115,2,0,0,69,Recon
3,3,1,0,0,960,Normal
2,62,49,1,0,428,Injection
2,39,4,0,0,1085,Normal
2,32,5,0,0,225,Normal
1,34,5,0,0,450,Normal
3,21,2,0,0,975,Normal
1,7,4,0,0,1759,Normal
2,32,5,0,0,993,Normal
2,37,5,0,0,878,Normal
2,34,1,0,0,1368,Normal
45,368,0,0,0,129,BruteForce
3,6,4,0,0,1497,Normal
0,676,1,0,0,14,Recon
3,17,14,0,1,2300,DataExfil
1,34,5,0,0,1564,Normal
3,21,1,0,0,527,Normal
3,25,3,0,0,1407,Normal
0,33,13,0,1,1042,DataExfil
6,110,42,1,1,356,Injection
62,131,1,0,0,90,BruteForce
2,3,3,0,0,212,Normal
2,35,6,0,1,2748,DataExfil
0,2,5,0,0,611,Normal
48,311,2,0,0,176,BruteForce
1,32,0,0,0,322,Normal
2,33,5,0,0,1788,Normal
1,17,15,0,1,1183,DataExfil
3,71,26,1,0,145,Injection
2,7,0,0,0,858,Normal
1,34,1,0,0,871,Normal
0,12,5,0,0,1177,Normal
57,392,2,0,0,77,BruteForce
1,36,3,0,0,726,Normal
0,13,3,0,0,1739,Normal
1,38,5,0,0,158,Normal
0,33,0,0,0,166,Normal
7,66,36,1,0,302,Injection
1,752,9,0,0,44,Recon
3,39,5,0,0,262,Normal
2,33,1,0,0,1045,Normal
2,7,1,0,0,787,Normal
1,23,2,0,0,1174,Normal
1,2,4,0,0,297,Normal
0,1287,3,0,0,46,Recon
2,45,9,0,1,2574,DataExfil
2,13,2,0,0,1360,Normal
19,1272,9,0,0,89,Recon
3,9,2,0,0,933,Normal
150,273,2,0,0,83,BruteForce
164,123,1,0,0,122,BruteForce
8,117,38,1,0,367,Injection
5,985,9,0,0,73,Recon
1,29,1,0,0,1121,Normal
17,1949,4,0,0,88,Recon
10,1436,1,0,0,47,Recon
9,1147,2,0,0,61,Recon
2,26,2,0,0,1796,Normal
1,6,5,0,0,1747,Normal
4,19,19,0,1,1731,DataExfil
4,6,5,0,1,1312,DataExfil
2,32,10,0,1,1371,DataExfil
2,18,5,0,0,594,Normal
3,39,5,0,0,811,Normal
3,17,1,0,0,1043,Normal
1,14,4,0,0,1585,Normal
1,7,9,0,1,1831,DataExfil
158,125,1,0,0,283,BruteForce
173,412,1,0,0,34,BruteForce
1,23,4,0,0,191,Normal
109,132,0,0,0,54,BruteForce
1,6,4,0,0,412,Normal
3,58,18,0,1,2018,DataExfil
4,12,9,0,1,1633,DataExfil
3,3,0,0,0,769,Normal
2,24,1,0,0,1689,Normal
3,39,3,0,0,316,Normal
193,351,1,0,0,234,BruteForce
1,29,17,0,1,1060,DataExfil
3,24,2,0,0,1097,Normal
17,742,1,0,0,33,Recon
120,132,1,0,0,168,BruteForce
0,9,18,0,1,1668,DataExfil
2,38,4,0,0,1495,Normal
3,1248,7,0,0,7,Recon
3,31,5,0,0,1666,Normal
2,3,0,0,0,1157,Normal
2,31,3,0,0,1303,Normal
0,2,5,0,0,1525,Normal
0,639,2,0,0,114,Recon
51,123,0,0,0,254,BruteForce
3,17,2,0,0,934,Normal
0,9,1,0,0,1720,Normal
0,37,0,0,0,1613,Normal
2,44,17,0,1,1801,DataExfil
7,1628,6,0,0,9,Recon
2,28,2,0,0,629,Normal
2,73,28,1,1,324,Injection
15,1408,9,0,0,21,Recon
1,1,1,0,0,1153,Normal
12,1634,6,0,0,102,Recon
2,39,3,0,0,776,Normal
2,85,17,1,1,77,Injection
1,6,1,0,0,536,Normal
1,20,1,0,0,1099,Normal
2,5,5,0,0,1570,Normal
3,20,18,0,1,1125,DataExfil
3,12,3,0,0,1496,Normal
3,27,4,0,0,700,Normal
2,32,0,0,0,872,Normal
3,15,10,0,1,2452,DataExfil
1,18,18,0,1,1496,DataExfil
0,14,3,0,0,627,Normal
1,31,1,0,0,900,Normal
2,11,4,0,0,1757,Normal
1,10,3,0,0,1197,Normal
1,23,1,0,0,410,Normal
0,6,0,0,0,752,Normal
0,37,25,1,1,501,Injection
171,163,1,0,0,92,BruteForce
2,25,1,0,0,928,Normal
79,414,0,0,0,128,BruteForce
2,1049,8,0,0,54,Recon
8,141,37,1,0,336,Injection
2,15,4,0,0,1681,Normal
3,26,4,0,0,1562,Normal
3,20,1,0,0,196,Normal
1,20,19,0,1,1123,DataExfil
0,32,5,0,0,623,Normal
0,124,37,1,1,163,Injection
2,54,5,0,1,846,DataExfil
3,34,0,0,0,129,Normal
3,24,5,0,0,1745,Normal
19,1280,8,0,0,40,Recon
4,52,10,0,1,1408,DataExfil
2,3,4,0,0,369,Normal
9,605,1,0,0,106,Recon
0,6,2,0,0,1554,Normal
1,26,3,0,0,403,Normal
3,39,4,0,0,1425,Normal
3,29,3,0,0,1173,Normal
0,6,1,0,0,1267,Normal
1,6,1,0,0,1761,Normal
3,4,4,0,0,241,Normal
2,10,14,0,1,3349,DataExfil
1,44,7,0,1,1736,DataExfil
2,6,4,0,0,1769,Normal
0,38,4,0,0,1635,Normal
2,20,1,0,0,1385,Normal
3,8,11,0,1,2394,DataExfil
48,314,2,0,0,291,BruteForce
1,24,2,0,0,121,Normal
3,24,3,0,0,1730,Normal
1,26,4,0,0,674,Normal
48,382,2,0,0,268,BruteForce
1,10,0,0,0,885,Normal
1,18,5,0,0,1245,Normal
2,4,3,0,0,1242,Normal
8,822,5,0,0,59,Recon
0,30,3,0,0,1022,Normal
1,1482,8,0,0,71,Recon
140,218,1,0,0,18,BruteForce
1,33,3,0,0,360,Normal
2,8,0,0,0,437,Normal
1,43,31,1,1,136,Injection
94,447,2,0,0,188,BruteForce
0,9,5,0,0,1365,Normal
1,8,1,0,0,306,Normal
2,34,2,0,0,930,Normal
0,30,5,0,0,1253,Normal
1,30,13,0,1,1168,DataExfil
88,284,2,0,0,27,BruteForce
66,217,1,0,0,161,BruteForce
189,315,2,0,0,51,BruteForce
113,492,2,0,0,34,BruteForce
1,5,1,0,0,574,Normal
1,20,2,0,0,717,Normal
0,21,0,0,0,724,Normal
7,145,43,1,0,93,Injection
143,470,0,0,0,246,BruteForce
1,13,0,0,0,359,Normal
0,9,4,0,0,1128,Normal
0,9,3,0,0,750,Normal
194,285,0,0,0,210,BruteForce
2,48,6,0,1,3014,DataExfil
1,7,3,0,0,1536,Normal
1,16,4,0,0,260,Normal
2,8,4,0,0,701,Normal
163,321,2,0,0,175,BruteForce
124,404,2,0,0,166,BruteForce
148,233,1,0,0,93,BruteForce
0,23,5,0,0,259,Normal
1,7,4,0,0,1027,Normal
1,26,2,0,0,1724,Normal
1,49,13,0,1,3326,DataExfil
2,15,12,0,1,3095,DataExfil
9,111,24,1,0,63,Injection
181,365,1,0,0,296,BruteForce
0,12,3,0,0,243,Normal
1,4,3,0,0,893,Normal
195,416,0,0,0,192,BruteForce
1,10,4,0,0,276,Normal
1,22,2,0,0,229,Normal
1,10,3,0,0,183,Normal
3,21,8,0,1,3436,DataExfil
14,1461,7,0,0,92,Recon
2,29,1,0,0,824,Normal
78,419,2,0,0,159,BruteForce
97,204,2,0,0,248,BruteForce
3,117,47,1,0,70,Injection
1,6,0,0,0,1187,Normal
2,9,4,0,0,1422,Normal
19,1646,8,0,0,75,Recon
9,97,28,1,0,266,Injection
0,19,3,0,0,999,Normal
173,478,0,0,0,126,BruteForce
3,1033,4,0,0,50,Recon
3,39,7,0,1,1890,DataExfil
1,30,4,0,0,1691,Normal
3,36,2,0,0,238,Normal
7,45,42,1,1,486,Injection
0,36,0,0,0,1502,Normal
9,112,42,1,1,124,Injection
1,36,0,0,0,255,Normal
1,36,3,0,0,969,Normal
50,407,2,0,0,173,BruteForce
3,21,0,0,0,373,Normal
3,33,3,0,0,1514,Normal
2,39,0,0,0,472,Normal
1,5,3,0,0,371,Normal
100,466,0,0,0,84,BruteForce
8,1140,4,0,0,68,Recon
1,11,4,0,0,1120,Normal
1,693,6,0,0,57,Recon
2,1,1,0,0,144,Normal
0,25,7,0,1,1051,DataExfil
175,189,0,0,0,25,BruteForce
4,121,44,1,0,436,Injection
2,14,2,0,0,146,Normal
198,244,2,0,0,243,BruteForce
48,412,0,0,0,20,BruteForce
1,39,0,0,0,1629,Normal
2,52,43,1,0,566,Injection
2,28,5,0,0,630,Normal
3,29,0,0,0,1022,Normal
114,341,1,0,0,159,BruteForce
0,29,6,0,1,1681,DataExfil
18,1644,8,0,0,102,Recon
2,20,3,0,0,918,Normal
1,28,5,0,0,506,Normal
1,3,4,0,0,1188,Normal
2,2,4,0,0,904,Normal
75,338,0,0,0,219,BruteForce
3,16,5,0,0,1071,Normal
9,21,26,1,0,355,Injection
0,30,3,0,0,995,Normal
113,482,2,0,0,184,BruteForce
0,39,2,0,0,217,Normal
190,367,2,0,0,287,BruteForce
1,12,18,0,1,1757,DataExfil
1,29,2,0,0,1185,Normal
2,56,15,0,1,2577,DataExfil
2,35,2,0,0,1731,Normal
4,132,17,1,0,574,Injection
0,20,0,0,0,1656,Normal
3,80,24,1,0,290,Injection
2,18,1,0,0,1146,Normal
61,154,1,0,0,119,BruteForce
7,1432,3,0,0,33,Recon
0,18,1,0,0,622,Normal
0,1,5,0,0,726,Normal
4,48,7,0,1,1093,DataExfil
2,16,2,0,0,604,Normal
107,104,0,0,0,289,BruteForce
3,21,3,0,0,138,Normal
2,10,6,0,1,2615,DataExfil
7,1889,3,0,0,17,Recon
1,4,4,0,0,765,Normal
2,25,17,0,1,1816,DataExfil
3,13,5,0,0,145,Normal
0,6,2,0,0,552,Normal
4,25,18,1,0,538,Injection
0,25,4,0,0,161,Normal
3,23,3,0,0,1634,Normal
0,54,9,0,1,943,DataExfil
1,1691,4,0,0,32,Recon
1,20,0,0,0,1623,Normal
0,17,12,0,1,642,DataExfil
1,33,3,0,0,1244,Normal
15,1290,7,0,0,103,Recon
0,3,3,0,0,143,Normal
1,22,1,0,0,1371,Normal
4,9,7,0,1,1729,DataExfil
1,3,2,0,0,1708,Normal
1,34,49,1,0,402,Injection
0,89,23,1,0,538,Injection
5,942,5,0,0,55,Recon
0,5,0,0,0,1059,Normal
18,761,3,0,0,43,Recon
3,10,1,0,0,869,Normal
2,9,0,0,0,1693,Normal
15,1911,5,0,0,72,Recon
3,1963,4,0,0,84,Recon
0,52,6,0,1,1400,DataExfil
140,254,2,0,0,243,BruteForce
2,147,36,1,0,445,Injection
137,373,2,0,0,226,BruteForce
1,27,3,0,0,579,Normal
2,31,3,0,0,758,Normal
2,23,5,0,0,513,Normal
0,27,2,0,0,873,Normal
2,20,8,0,1,2277,DataExfil
146,418,1,0,0,291,BruteForce
156,400,0,0,0,295,BruteForce
3,26,3,0,0,1236,Normal
2,7,5,0,0,240,Normal
2,20,3,0,0,1797,Normal
0,11,9,0,1,3416,DataExfil
3,18,2,0,0,1505,Normal
1,1,3,0,0,523,Normal
0,2,1,0,0,322,Normal
2,1,5,0,0,622,Normal
1,51,5,0,1,3409,DataExfil
1,36,4,0,0,548,Normal
1,1106,9,0,0,80,Recon
3,15,3,0,0,1276,Normal
3,36,2,0,0,1714,Normal
3,31,5,0,0,936,Normal
1,23,14,0,1,1616,DataExfil
2,33,1,0,0,1766,Normal
3,18,1,0,0,909,Normal
2,17,1,0,0,1392,Normal
0,7,2,0,0,182,Normal
0,17,33,1,0,452,Injection
0,37,2,0,0,411,Normal
2,104,33,1,0,312,Injection
12,844,7,0,0,63,Recon
7,130,23,1,0,368,Injection
3,135,28,1,0,451,Injection
0,28,2,0,0,1077,Normal
109,391,0,0,0,197,BruteForce
3,15,8,0,1,1798,DataExfil
2,29,1,0,0,1132,Normal
0,4,0,0,0,1381,Normal
2,2,0,0,0,1528,Normal
0,14,3,0,0,1473,Normal
2,7,16,0,1,2383,DataExfil
142,388,0,0,0,241,BruteForce
1,31,0,0,0,682,Normal
0,21,2,0,0,337,Normal
3,31,4,0,0,341,Normal
3,39,2,0,0,800,Normal
1,52,15,0,1,1460,DataExfil
0,11,5,0,0,512,Normal
1,11,4,0,0,893,Normal
2,14,2,0,0,172,Normal
1,2,4,0,0,386,Normal
8,1091,7,0,0,21,Recon
1,39,2,0,0,997,Normal
1,30,2,0,0,153,Normal
1,12,0,0,0,1742,Normal
0,19,33,1,1,187,Injection
2,68,46,1,1,573,Injection
3,6,2,0,0,1288,Normal
191,220,0,0,0,294,BruteForce
97,280,1,0,0,274,BruteForce
78,477,2,0,0,68,BruteForce
1,11,2,0,0,971,Normal
1,10,4,0,0,368,Normal
144,341,2,0,0,233,BruteForce
1,36,4,0,0,723,Normal
1,8,16,0,1,2798,DataExfil
2,1529,6,0,0,96,Recon
87,298,2,0,0,254,BruteForce
2,18,4,0,0,1689,Normal
8,36,22,1,0,559,Injection
90,290,1,0,0,165,BruteForce
95,238,0,0,0,151,BruteForce
3,36,2,0,0,1662,Normal
0,1,0,0,0,662,Normal
1,13,0,0,0,1777,Normal
0,33,2,0,0,1674,Normal
2,26,0,0,0,1557,Normal
1,33,0,0,0,766,Normal
0,22,27,1,0,261,Injection
146,391,2,0,0,183,BruteForce
4,48,13,0,1,1267,DataExfil
1,31,3,0,0,1507,Normal
3,4,3,0,0,1508,Normal
1,3,1,0,0,1213,Normal
3,6,2,0,0,239,Normal
2,22,2,0,0,243,Normal
0,6,6,0,1,2376,DataExfil
3,1331,2,0,0,108,Recon
2,31,5,0,0,1474,Normal
3,4,4,0,0,288,Normal
3,17,23,1,0,306,Injection
2,24,1,0,0,973,Normal
2,33,10,0,1,1141,DataExfil
193,455,2,0,0,212,BruteForce
3,35,3,0,0,651,Normal
3,17,1,0,0,1247,Normal
144,183,2,0,0,46,BruteForce
0,109,30,1,0,519,Injection
1,37,1,0,0,913,Normal
2,7,2,0,0,166,Normal
4,27,8,0,1,1323,DataExfil
3,24,0,0,0,1457,Normal
1,34,1,0,0,1115,Normal
1,107,44,1,1,413,Injection
89,209,1,0,0,22,BruteForce
2,20,1,0,0,529,Normal
0,13,5,0,0,971,Normal
57,476,1,0,0,121,BruteForce
3,23,5,0,0,630,Normal
0,6,11,0,1,1828,DataExfil
90,230,2,0,0,75,BruteForce
67,399,1,0,0,267,BruteForce
3,65,37,1,0,258,Injection
4,145,19,1,1,69,Injection
138,356,2,0,0,145,BruteForce
19,1523,2,0,0,47,Recon
0,46,9,0,1,986,DataExfil
0,6,11,0,1,3048,DataExfil
194,119,0,0,0,251,BruteForce
0,32,3,0,0,1203,Normal
3,11,5,0,0,1636,Normal
2,1,0,0,0,232,Normal
3,6,0,0,0,1051,Normal
4,34,10,0,1,912,DataExfil
2,3,5,0,0,638,Normal
18,685,2,0,0,110,Recon
7,986,8,0,0,71,Recon
58,290,1,0,0,285,BruteForce
0,54,19,0,1,1353,DataExfil
2,37,2,0,0,1492,Normal
1,36,2,0,0,176,Normal
8,74,26,1,1,189,Injection
3,20,1,0,0,660,Normal
10,1125,3,0,0,13,Recon
142,367,0,0,0,219,BruteForce
7,107,34,1,1,256,Injection
3,56,16,0,1,960,DataExfil
2,1,2,0,0,878,Normal
0,25,3,0,0,1252,Normal
0,17,1,0,0,268,Normal
3,72,34,1,0,562,Injection
2,8,2,0,0,508,Normal
1,14,3,0,0,1645,Normal
12,1164,5,0,0,21,Recon
76,174,1,0,0,207,BruteForce
3,23,5,0,0,1373,Normal
3,7,4,0,0,1543,Normal
3,35,4,0,0,222,Normal
1,20,5,0,0,272,Normal
102,394,1,0,0,201,BruteForce
4,36,16,0,1,2494,DataExfil
14,678,8,0,0,89,Recon
54,200,2,0,0,292,BruteForce
0,13,4,0,0,547,Normal
4,123,19,1,0,381,Injection
1,35,5,0,0,618,Normal
0,7,1,0,0,1758,Normal
4,8,9,0,1,2191,DataExfil
83,171,0,0,0,189,BruteForce
1,24,5,0,1,2840,DataExfil
132,443,1,0,0,206,BruteForce
1,4,3,0,0,318,Normal
0,26,2,0,0,1643,Normal
99,407,1,0,0,142,BruteForce
0,1,2,0,0,775,Normal
199,458,2,0,0,280,BruteForce
1,25,1,0,0,707,Normal
3,23,4,0,0,1454,Normal
2,29,5,0,0,1764,Normal
3,7,5,0,0,969,Normal
3,15,12,0,1,2979,DataExfil
2,8,2,0,0,201,Normal
59,367,0,0,0,187,BruteForce
5,89,24,1,1,495,Injection
3,125,48,1,0,333,Injection
3,31,1,0,0,1227,Normal
1,7,9,0,1,1595,DataExfil
2,22,3,0,0,1630,Normal
0,104,42,1,0,584,Injection
193,297,1,0,0,160,BruteForce
3,21,2,0,0,1128,Normal
1,35,0,0,0,1622,Normal
1,36,4,0,0,790,Normal
2,20,5,0,0,1722,Normal
58,386,2,0,0,112,BruteForce
90,477,1,0,0,101,BruteForce
1,31,2,0,0,857,Normal
110,427,0,0,0,112,BruteForce
1,24,5,0,0,1649,Normal
96,289,2,0,0,205,BruteForce
2,12,5,0,0,1256,Normal
1,6,2,0,0,395,Normal
51,184,1,0,0,58,BruteForce
2,5,1,0,0,348,Normal
0,7,9,0,1,615,DataExfil
2,6,1,0,0,1031,Normal
79,375,2,0,0,102,BruteForce
170,120,0,0,0,20,BruteForce
1,18,43,1,0,334,Injection
2,13,2,0,0,876,Normal
0,35,0,0,0,297,Normal
6,108,43,1,1,408,Injection
4,29,17,0,1,2383,DataExfil
3,32,3,0,0,1239,Normal
2,37,1,0,0,1757,Normal
0,6,5,0,0,1612,Normal
1,56,21,1,0,423,Injection
41,318,0,0,0,242,BruteForce
9,74,35,1,1,535,Injection
0,714,4,0,0,113,Recon
1,122,47,1,1,351,Injection
1,55,12,0,1,743,DataExfil
3,5,2,0,0,509,Normal
69,259,0,0,0,156,BruteForce
3,8,2,0,0,1782,Normal
0,26,10,0,1,1717,DataExfil
12,1022,7,0,0,106,Recon
3,24,1,0,0,238,Normal
15,1720,8,0,0,49,Recon
12,1536,5,0,0,20,Recon
2,18,3,0,0,131,Normal
4,94,46,1,0,223,Injection
